Suit The Action To The Word, The Word To The Action.	Adapte a ação à palavra, a palavra à ação.	William Shakespeare
Every Aspect Of Western Culture Needs A New Code Of Ethics - A Rational Ethics - As A Precondition Of Rebirth.	Cada aspecto da cultura ocidental precisa de um novo código de ética – uma ética racional – como pré-condição para o renascimento.	Ayn Rand
Those That Know, Do. Those That Understand, Teach.	Aqueles que sabem, fazem. Aqueles que entendem, ensinam.	Aristotle
Luxury Must Be Comfortable, Otherwise It Is Not Luxury.	O luxo deve ser confortável, caso contrário não é luxo.	Coco Chanel
O World, try to deceive someone else. Are you trying to tempt me or attract me? No way! I divorce you irrevocably. Your time is short and you are insignificant. Alas! The provision is little, the journey is long and the way is lonely.	Ó mundo, tente enganar outra pessoa. Você está tentando me seduzir ou me atrair? Sem chance! Eu me divorcio de você irrevogavelmente. Seu tempo é curto e você é insignificante. Infelizmente! A provisão é pouca, a jornada é longa e o caminho é solitário.	Ali ibn Abi Talib (R.A)
There are so many highly esteemed ones who became miserable and humiliated just because of their bad temper and morals; and humble people who have attained eminence and the highest honors because of good temper and morals.	Há tantas pessoas altamente estimadas que se tornaram miseráveis ​​e humilhadas apenas por causa do seu mau humor e da sua moral; e pessoas humildes que alcançaram eminência e as mais altas honras por causa do bom humor e da moral.	Ali ibn Abi Talib (R.A)
He That Rises Late Must Trot All Day.	Aquele que acorda tarde deve trotar o dia todo.	Benjamin Franklin
Everyone Seems To Have A Clear Idea Of How Other People Should Lead Their Lives, But None About His Or Her Own.	Todo mundo parece ter uma ideia clara de como as outras pessoas deveriam conduzir suas vidas, mas nenhuma sobre a sua própria.	Paulo Coelho
Now I had won the gold medal. But it didn't mean anything, because I didn't have the right color skin.	Agora eu havia ganhado a medalha de ouro. Mas isso não significava nada, porque eu não tinha a cor de pele certa.	Muhammad Ali
Virtue Has A Veil, Vice A Mask.	A virtude tem um véu, o vício uma máscara.	Victor Hugo
The Way You See People Is The Way You Treat Them.	A maneira como você vê as pessoas é a maneira como você as trata.	Zig Ziglar
Give Me Six Hours To Chop Down A Tree And I Will Spend The First Four Sharpening The Axe.	Dê-me seis horas para derrubar uma árvore e passarei as primeiras quatro afiando o machado.	Abraham Lincoln
Every nation has to follow a certain policy: Commercial, trade, various other types of policies.	Cada nação tem que seguir uma determinada política: Comercial, comercial, vários outros tipos de políticas.	Abdul Kalam
This Is One Small Step For A Man, One Giant Leap For Mankind.	Este é um pequeno passo para um homem, um salto gigante para a humanidade.	Neil Armstrong
I'm young, I'm handsome, I'm fast, I'm pretty, and can't possibly be beat. They must fall in the round I call.	Sou jovem, sou bonito, sou rápido, sou bonito e não posso ser derrotado. Eles devem cair na rodada que eu chamo.	Muhammad Ali
The Reports Of My Death Have Been Greatly Exaggerated.	Os relatos da minha morte foram muito exagerados.	Mark Twain
Never Worry About Numbers. Help One Person At A Time And Always Start With The Person Nearest You.	Nunca se preocupe com números. Ajude uma pessoa de cada vez e comece sempre pela pessoa mais próxima de você.	Mother Teresa
The government, whether state or central, is elected. That means we have a responsibility to elect the right kind of leaders.	O governo, seja estadual ou central, é eleito. Isso significa que temos a responsabilidade de eleger o tipo certo de líderes.	Abdul Kalam
Lead such a life, that, when you die, the people may mourn you, and while you are alive they long for your company.	Leve uma vida tal que, quando você morrer, as pessoas possam ficar de luto por você, e enquanto você estiver vivo, elas ansiarão por sua companhia.	Ali ibn Abi Talib (R.A)
Patience is the healthiest ingredient of our life.	Paciência é o ingrediente mais saudável da nossa vida.	Umar ibn Al-Khattāb (R.A)
God, our Creator, has stored within our minds and personalities, great potential strength and ability. Prayer helps us tap and develop these powers.	Deus, nosso Criador, armazenou em nossas mentes e personalidades um grande potencial de força e habilidade. A oração nos ajuda a explorar e desenvolver esses poderes.	Abdul Kalam
You Can Never Solve A Problem On The Level On Which It Was Created.	Você nunca pode resolver um problema no nível em que foi criado.	Albert Einstein
A man is hid under his tongue.	Um homem está escondido debaixo da língua.	Ali ibn Abi Talib (R.A)
The one from among the Muslims who recites the Qur'an but in the end finds his way to hell, is considered to be among those that have taken the word of Allah in jest.	Aquele dentre os muçulmanos que recita o Alcorão, mas no final encontra o caminho para o inferno, é considerado um daqueles que aceitaram a palavra de Allah em brincadeira.	Ali ibn Abi Talib (R.A)
Do not put off today's work until tomorrow, lest work accumulate and you achieve nothing.	Não deixe o trabalho de hoje para amanhã, para que o trabalho não se acumule e você não consiga nada.	Umar ibn Al-Khattāb (R.A)
We should remember that there are nations which meet more than 30 to 60% of their power requirements through the nuclear power system.	Devemos lembrar que há nações que satisfazem mais de 30 a 60% das suas necessidades energéticas através do sistema de energia nuclear.	Abdul Kalam
Before Marriage, A Girl Has To Make Love To A Man To Hold Him. After Marriage, She Has To Hold Him To Make Love To Him.	Antes do casamento, uma garota precisa fazer amor com um homem para abraçá-lo. Depois do casamento, ela tem que segurá-lo para fazer amor com ele.	Marilyn Monroe
If Your Eyes Are Opened, You'll See The Things Worth Seeing.	Se seus olhos estiverem abertos, você verá coisas que valem a pena ver.	Rumi
If a person has ten habits out of which nine are good and one bad, that bad one will destroy the good ones.	Se uma pessoa tem dez hábitos, dos quais nove são bons e um ruim, aquele mau destruirá os bons.	Umar ibn Al-Khattāb (R.A)
There is no rest for the person who has envy, and there is no love for the person who has bad manners.	Não há descanso para quem tem inveja e não há amor para quem tem maus modos.	Ali ibn Abi Talib (R.A)
Vision Without Power Does Bring Moral Elevation But Cannot Give A Lasting Culture.	Visão sem poder traz elevação moral, mas não pode proporcionar uma cultura duradoura.	Muhammad Iqbal
Dance, when you're broken open. Dance, if you've torn the bandage off. Dance in the middle of the fighting. Dance in your blood. Dance when you're perfectly free.	Dance, quando você estiver arrombado. Dance, se você rasgou o curativo. Dance no meio da luta. Dance em seu sangue. Dance quando estiver perfeitamente livre.	Rumi
Life Doesn'T Run Away From Nobody. Life Runs At People.	A vida não foge de ninguém. A vida corre nas pessoas.	Joe Frazier
One best book is equal to hundred good friends but one good friend is equal to a library.	Um melhor livro equivale a cem bons amigos, mas um bom amigo equivale a uma biblioteca.	Abdul Kalam
Happiness Is That State Of Consciousness Which Proceeds From The Achievement Of One'S Values.	A felicidade é aquele estado de consciência que decorre da realização dos próprios valores.	Ayn Rand
A Life Of Leisure And A Life Of Laziness Are Two Things. There Will Be Sleeping Enough In The Grave.	Uma vida de lazer e uma vida de preguiça são duas coisas. Haverá sono suficiente no túmulo.	Benjamin Franklin
Where Sense Is Wanting, Everything Is Wanting.	Onde o sentido está em falta, tudo está em falta.	Benjamin Franklin
Do Not Fear Mistakes. You Will Know Failure. Continue To Reach Out.	Não tema os erros. Você conhecerá o fracasso. Continue a entrar em contato.	Benjamin Franklin
Be soulful. Be kind. Be in love.	Seja sincero. Seja gentil. Esteja apaixonado.	Rumi
I Am The Astronaut Of Boxing. Joe Louis And Dempsey Were Just Jet Pilots. I'M In A World Of My Own.	Eu sou o astronauta do boxe. Joe Louis e Dempsey eram apenas pilotos de jato. Estou em um mundo só meu.	Muhammad Ali
I Am Enough Of An Artist To Draw Freely Upon My Imagination.	Sou um artista suficiente para desenhar livremente minha imaginação.	Albert Einstein
It is better to listen to a wise enemy than to seek counsel from a foolish friend.	É melhor ouvir um inimigo sábio do que buscar o conselho de um amigo tolo.	Ali ibn Abi Talib (R.A)
There Is No More Lovely, Friendly And Charming Relationship, Communion Or Company Than A Good Marriage.	Não existe relacionamento, comunhão ou companhia mais amável, amigável e encantador do que um bom casamento.	Martin Luther
If your ruler is just, then praise God; but if he is unjust, pray to God to rid you of him.	Se o seu governante for justo, então louve a Deus; mas se ele for injusto, ore a Deus para livrá-lo dele.	Umar ibn Al-Khattāb (R.A)
It'S Hard To Be Humble, When You'Re As Great As I Am.	É difícil ser humilde quando você é tão bom quanto eu.	Muhammad Ali
Everything That Is Really Great And Inspiring Is Created By The Individual Who Can Labor In Freedom.	Tudo o que é realmente excelente e inspirador é criado pelo indivíduo que pode trabalhar em liberdade.	Albert Einstein
There's no one with intelligence in this town except that man over there playing with the children, the one riding the stick horse. He has keen, fiery insight and vast dignity like the night sky, but he conceals it in the madness of child's play.	Não há ninguém com inteligência nesta cidade, exceto aquele homem ali brincando com as crianças, aquele que monta o cavalo de pau. Ele tem uma visão perspicaz e ardente e uma dignidade vasta como o céu noturno, mas esconde isso na loucura das brincadeiras de criança.	Rumi
Courage Is What It Takes To Stand Up And Speak; Courage Is Also What It Takes To Sit Down And Listen.	Coragem é o que é preciso para se levantar e falar; Coragem também é o que é preciso para sentar e ouvir.	Winston Churchill
A man may be as straight as an arrow, but even then he will have some critics.	Um homem pode ser direto como uma flecha, mas mesmo assim terá alguns críticos.	Umar ibn Al-Khattāb (R.A)
The desire to know your own soul will end all other desires.	O desejo de conhecer a sua própria alma acabará com todos os outros desejos.	Rumi
The Secret To Humor Is Surprise.	O segredo do humor é a surpresa.	Aristotle
Others may know pleasure, but pleasure is not happiness. It has no more importance than a shadow following a man.	Outros podem conhecer o prazer, mas prazer não é felicidade. Não tem mais importância do que uma sombra seguindo um homem.	Muhammad Ali
When you do not know of a thing say so plainly.	Quando você não sabe de algo, diga claramente.	Umar ibn Al-Khattāb (R.A)
If you are born with fame, it is an accident. If you die with fame, it is an achievement.	Se você nasceu com fama, é um acidente. Se você morrer com fama, é uma conquista.	Abdul Kalam
Try To Be A Rainbow In Someone'S Cloud.	Tente ser um arco-íris na nuvem de alguém.	Maya Angelou
The Two Most Important Days In Your Life Are The Day You Are Born And The Day You Find Out Why.	Os dois dias mais importantes da sua vida são o dia em que você nasceu e o dia em que você descobre o porquê.	Mark Twain
